Bucket,Symbol,Date,Action,Price,Shares,TradeValue,Taxes
NiftyMicroCap250,APOLLOPIPE.ns,2023-06-21 14:09:35.764787,Sell,745.25,1.0,745.25,0.2968046064499999
NiftyMicroCap250,BFUTILITIE.ns,2023-06-21 14:09:38.766714,Buy,384.3500061035156,2.0,768.7000122070312,0.4214488523526489
NiftyMicroCap250,FINOPB.ns,2023-06-21 14:09:54.333485,Sell,245.5500030517578,4.0,982.2000122070312,0.3911727448215942
NiftyMicroCap250,GREENPLY.ns,2023-06-21 14:10:02.383002,Buy,178.4499969482422,5.0,892.2499847412109,0.4891865826841888
NiftyMicroCap250,HINDWAREAP.ns,2023-06-21 14:10:10.526172,Sell,526.9000244140625,1.0,526.9000244140625,0.2098441521431884
NiftyMicroCap250,RATEGAIN.ns,2023-06-21 14:10:49.881679,Sell,422.0,2.0,844.0,0.3361329591999999
NiftyMicroCap250,GRSE.ns,2023-06-21 14:19:38.342881,Sell,588.5,1.0,588.5,0.2343770693
NiftyMicroCap250,NAVA.ns,2023-06-21 14:20:22.634435,Buy,317.1499938964844,3.0,951.4499816894532,0.5216436795710265
NiftyMicroCap250,PSPPROJECT.ns,2023-06-21 14:25:14.081678,Sell,775.0,1.0,775.0,0.308652895
NiftyMicroCap250,KIRLFER.ns,2023-06-21 14:29:50.937877,Sell,477.2000122070313,2.0,954.4000244140624,0.3801010716431885
NiftyMicroCap250,CHENNPETRO.ns,2023-06-21 14:34:11.535768,Sell,390.5,2.0,781.0,0.3110424658
NiftyMicroCap250,IFCI.ns,2023-06-21 14:34:36.548812,Sell,12.25,79.0,967.75,0.3854178569500001
NiftyMicroCap250,JAICORPLTD.ns,2023-06-21 14:34:42.876386,Sell,171.85000610351562,5.0,859.2500305175781,0.3422064638039855
NiftyMicroCap250,J&KBANK.ns,2023-06-21 14:34:44.758592,Sell,58.650001525878906,16.0,938.4000244140624,0.3737288828431884
NiftyMicroCap250,MSTCLTD.ns,2023-06-21 14:34:54.777548,Sell,351.6499938964844,2.0,703.2999877929688,0.2800975190784057
NiftyMicroCap250,WELENT.ns,2023-06-21 14:35:48.524179,Buy,209.0500030517578,4.0,836.2000122070312,0.4584565238526489
NiftyMicroCap250,ELECTCAST.ns,2023-06-21 14:39:10.620772,Sell,57.650001525878906,17.0,980.0500259399414,0.3903164874208877
NiftyMicroCap250,GPIL.ns,2023-06-21 14:39:18.554867,Sell,493.3999938964844,1.0,493.3999938964844,0.1965023696892028
NiftyMicroCap250,HEMIPROP.ns,2023-06-21 14:39:26.026931,Sell,97.9499969482422,10.0,979.499969482422,0.3900974209460143
NiftyMicroCap250,INOXWIND.ns,2023-06-21 14:39:33.156307,Sell,159.6999969482422,6.0,958.1999816894532,0.3816144494676086
NiftyMicroCap250,RKFORGE.ns,2023-06-21 14:40:09.191390,Sell,470.0,2.0,940.0,0.374366092
NiftyMicroCap250,CMSINFO.ns,2023-06-21 14:43:57.912333,Sell,353.75,2.0,707.5,0.2817702234999999
NiftyMicroCap250,BOMDYEING.ns,2023-06-21 14:55:27.463056,Sell,103.3000030517578,9.0,929.7000274658204,0.3702640063985869
NiftyMicroCap250,MOIL.ns,2023-06-21 14:56:17.184915,Sell,165.0,6.0,990.0,0.394279182
NiftyMicroCap250,FUSION.ns,2023-06-21 15:01:16.093480,Buy,531.0,1.0,531.0,0.2911270158
NiftyMicroCap250,TIPSINDLTD.ns,2023-06-21 15:04:03.906127,Sell,238.9499969482422,4.0,955.7999877929688,0.3806586235784058
