Symbol,Date,NewsSentiment,Signal_strength,Close,High,Low,Resistance,Support,52High,52Low,Trend,Alpha,Beta,Bucket
TATACONSUM.NS,2023-06-21,0.0,0.44,861.2,864.3,857.2,865.0,756.45,865.0,687.55,Bullish,0.0022565161358475533,1.7492720225904865,Nifty100
JKIL.ns,2023-06-21,0.0,0.5,313.0,313.6,310.85,315.0,253.05,315.0,218.15,Bullish,1,1,NiftyMicroCap250
TATAMOTORS.NS,2023-06-21,0.0,0.31,582.95,585.9,582.7,583.25,504.75,583.25,378.35,Bullish,0.005413623478314066,0.6858032183974505,Nifty100
JKTYRE.ns,2023-06-21,0.0,0.25,193.6,194.2,190.85,193.6,173.5,207.4,144.2,Bullish,1,1,NiftyMicroCap250
TATAPOWER.NS,2023-06-21,0.0,0.44,225.0,225.45,224.7,225.0,201.8,231.35,183.95,Bullish,0.0018475483910920239,0.9274176596195872,Nifty100
JTEKTINDIA.ns,2023-06-21,0.0,0.56,141.6,141.15,141.15,143.85,116.25,167.15,96.2,Bullish,1,1,NiftyMicroCap250
TATASTEEL.NS,2023-06-21,0.0,0.38,113.9,114.9,113.9,114.25,104.05,123.55,99.55,Bullish,0.0010391090132952315,1.9321146112123635,Nifty100
JAICORPLTD.ns,2023-06-21,0.0,0.31,174.7,175.2,173.45,175.7,154.45,194.5,116.95,Bullish,1,1,NiftyMicroCap250
JISLJALEQS.ns,2023-06-21,0.0,0.62,41.85,42.15,41.7,42.25,36.95,42.25,26.65,Bullish,1,1,NiftyMicroCap250
TITAN.NS,2023-06-21,0.0,0.44,2974.8,2981.3,2966.55,2974.8,2670.0,2974.8,2308.1,Bullish,0.0027804336196794823,1.260695486489745,Nifty100
JPASSOCIAT.ns,2023-06-21,0.0,0.38,8.15,8.2,8.05,8.65,6.9,11.85,6.65,Bullish,1,1,NiftyMicroCap250
ULTRACEMCO.NS,2023-06-21,0.0,0.44,8316.95,8307.2,8250.5,8358.3,7585.1,8358.3,6177.7,Bullish,0.002991715331841633,0.9371295371076264,Nifty100
MCDOWELL-N.NS,2023-06-21,0.0,0.38,898.2,898.2,895.0,909.35,781.0,941.85,735.65,Bullish,0.0018251384034170732,0.9539446825697192,Nifty100
J&KBANK.ns,2023-06-21,0.0,0.25,58.9,59.2,58.45,58.9,53.05,61.85,28.15,Bullish,1,1,NiftyMicroCap250
JINDALPOLY.ns,2023-06-21,0.0,0.38,683.8,686.6,682.05,708.85,651.0,882.75,489.7,Bullish,1,1,NiftyMicroCap250
JWL.ns,2023-06-21,0.0,0.31,161.2,161.55,158.8,161.2,112.05,161.2,71.8,Bullish,1,1,NiftyMicroCap250
KTKBANK.ns,2023-06-21,0.0,0.31,163.75,165.9,163.75,163.75,130.9,164.1,82.35,Bullish,1,1,NiftyMicroCap250
KAYNES.ns,2023-06-21,0.0,0.31,1605.45,1615.45,1588.0,1605.45,1121.0,1605.45,680.25,Bullish,1,1,NiftyMicroCap250
KKCL.ns,2023-06-21,0.0,0.56,520.7,523.1,520.0,524.0,480.45,556.55,377.65,Bullish,1,1,NiftyMicroCap250
KIRLOSBROS.ns,2023-06-21,0.0,0.25,610.25,611.75,611.75,612.8,529.55,612.8,294.7,Bullish,1,1,NiftyMicroCap250
KIRLFER.ns,2023-06-21,0.0,0.69,483.8,483.8,482.45,505.6,422.0,505.6,256.9,Bullish,1,1,NiftyMicroCap250
KIRLOSENG.ns,2023-06-21,0.0,0.38,420.15,420.7,418.1,430.65,379.1,436.05,255.65,Bullish,1,1,NiftyMicroCap250
KRSNAA.ns,2023-06-21,0.0,0.38,584.9,592.0,584.9,591.1,495.85,591.1,360.4,Bullish,1,1,NiftyMicroCap250
LGBBROSLTD.ns,2023-06-21,0.0,0.31,974.05,978.95,940.0,974.05,778.05,974.05,652.5,Bullish,1,1,NiftyMicroCap250
DAAWAT.ns,2023-06-21,0.0,0.44,136.5,134.45,134.45,136.5,111.85,136.5,90.6,Bullish,1,1,NiftyMicroCap250
LAOPALA.ns,2023-06-21,0.0,0.38,422.8,425.95,416.7,422.8,370.85,427.7,332.6,Bullish,1,1,NiftyMicroCap250
MOIL.ns,2023-06-21,0.0,0.5,163.6,163.25,163.25,164.2,151.55,172.5,141.25,Bullish,1,1,NiftyMicroCap250
MSTCLTD.ns,2023-06-21,0.0,0.31,356.3,357.6,353.0,356.3,304.25,356.3,240.0,Bullish,1,1,NiftyMicroCap250
MAHSCOOTER.ns,2023-06-21,0.0,0.25,5509.1,5520.0,5479.5,5509.1,4805.55,5509.1,4102.25,Bullish,1,1,NiftyMicroCap250
MAHSEAMLES.ns,2023-06-21,0.0,0.25,483.5,483.55,480.6,487.0,426.35,487.0,286.5,Bullish,1,1,NiftyMicroCap250
MAITHANALL.ns,2023-06-21,0.0,0.38,1011.85,1012.65,1009.4,1018.85,905.0,1137.8,771.9,Bullish,1,1,NiftyMicroCap250
MANINFRA.ns,2023-06-21,0.0,0.44,113.65,114.35,113.6,113.95,90.15,113.95,66.65,Bullish,1,1,NiftyMicroCap250
MARKSANS.ns,2023-06-21,0.0,0.5,93.5,94.3,93.05,93.5,70.55,93.5,47.7,Bullish,1,1,NiftyMicroCap250
MAYURUNIQ.ns,2023-06-21,0.0,0.38,505.7,507.95,505.7,530.2,448.05,530.2,400.05,Bearish,1,1,NiftyMicroCap250
MINDACORP.ns,2023-06-21,0.0,0.31,291.45,291.0,290.4,298.4,269.3,298.4,189.45,Bullish,1,1,NiftyMicroCap250
MIDHANI.ns,2023-06-21,0.0,0.31,304.2,304.35,301.0,304.2,213.7,304.2,173.75,Bullish,1,1,NiftyMicroCap250
MOLDTKPAC.ns,2023-06-21,0.0,0.38,1030.55,1035.45,1025.0,1030.55,920.0,1092.85,818.45,Bullish,1,1,NiftyMicroCap250
MOREPENLAB.ns,2023-06-21,0.0,0.31,31.2,31.65,31.1,31.2,25.1,42.65,24.35,Bullish,1,1,NiftyMicroCap250
BECTORFOOD.ns,2023-06-21,0.0,0.31,821.85,823.6,819.55,835.8,635.0,835.8,377.1,Bullish,1,1,NiftyMicroCap250
NESCO.ns,2023-06-21,0.0,0.25,640.9,642.45,638.9,647.05,597.9,651.15,510.55,Bullish,1,1,NiftyMicroCap250
NRBBEARING.ns,2023-06-21,0.0,0.31,185.3,186.7,183.5,195.7,129.65,195.7,125.75,Bullish,1,1,NiftyMicroCap250
NAVA.ns,2023-06-21,0.0,0.56,318.5,321.85,318.3,318.5,235.5,318.5,180.55,Bullish,1,1,NiftyMicroCap250
NAVNETEDUL.ns,2023-06-21,0.0,0.38,127.3,127.7,127.0,128.4,110.1,143.8,89.35,Bullish,1,1,NiftyMicroCap250
NEULANDLAB.ns,2023-06-21,0.0,0.38,2944.7,2930.0,2930.0,3080.85,2603.6,3080.85,1398.75,Bullish,1,1,NiftyMicroCap250
OPTIEMUS.ns,2023-06-21,0.0,0.44,217.6,218.95,216.8,244.5,171.1,363.4,163.25,Bullish,1,1,NiftyMicroCap250
PCJEWELLER.ns,2023-06-21,0.0,0.5,27.3,27.4,27.2,27.65,23.35,103.85,22.4,Bullish,1,1,NiftyMicroCap250
PGEL.ns,2023-06-21,0.0,0.38,1610.15,1621.25,1605.55,1677.95,1428.0,1677.95,978.25,Bullish,1,1,NiftyMicroCap250
PSPPROJECT.ns,2023-06-21,0.0,0.38,780.3,785.0,775.0,780.3,673.0,780.3,564.2,Bullish,1,1,NiftyMicroCap250
PTC.ns,2023-06-21,0.0,0.31,121.5,121.75,120.15,121.5,91.2,121.5,69.65,Bullish,1,1,NiftyMicroCap250
PARADEEP.ns,2023-06-21,0.0,0.31,58.85,58.9,58.1,58.85,51.65,64.25,49.0,Bullish,1,1,NiftyMicroCap250
PARAS.ns,2023-06-21,0.0,0.31,644.5,644.85,635.95,644.5,491.15,660.1,450.1,Bullish,1,1,NiftyMicroCap250
POWERMECH.ns,2023-06-21,0.0,0.38,3368.0,3394.9,3363.7,3368.0,3001.95,3368.0,1669.8,Bullish,1,1,NiftyMicroCap250
PRICOLLTD.ns,2023-06-21,0.0,0.38,234.8,235.75,234.3,247.4,225.5,250.4,174.4,Bullish,1,1,NiftyMicroCap250
PRUDENT.ns,2023-06-21,0.0,0.31,925.05,927.0,922.15,946.65,847.15,1070.35,659.55,Bullish,1,1,NiftyMicroCap250
PURVA.ns,2023-06-21,0.0,0.38,98.4,99.0,97.45,98.4,80.85,109.2,59.9,Bullish,1,1,NiftyMicroCap250
RAILTEL.ns,2023-06-21,0.0,0.5,131.25,132.4,130.9,133.75,114.75,143.85,97.05,Bullish,1,1,NiftyMicroCap250
RAJRATAN.ns,2023-06-21,0.0,0.31,868.4,866.7,866.7,868.4,750.0,1234.05,711.95,Bullish,1,1,NiftyMicroCap250
RKFORGE.ns,2023-06-21,0.0,0.25,460.7,467.25,460.2,460.7,347.05,460.7,206.75,Bullish,1,1,NiftyMicroCap250
RATEGAIN.ns,2023-06-21,0.0,0.44,424.65,427.85,415.0,424.65,370.1,424.65,264.1,Bullish,1,1,NiftyMicroCap250
RTNPOWER.ns,2023-06-21,0.0,0.5,4.05,4.1,4.0,4.25,3.05,4.45,2.85,Bullish,1,1,NiftyMicroCap250
RPOWER.ns,2023-06-21,0.0,0.44,15.3,15.65,15.25,16.75,11.05,16.85,9.15,Bullish,1,1,NiftyMicroCap250
RELIGARE.ns,2023-06-21,0.0,0.31,171.4,171.95,170.7,172.95,161.75,190.65,138.85,Bullish,1,1,NiftyMicroCap250
ROLEXRINGS.ns,2023-06-21,0.0,0.31,2226.3,2268.0,2220.0,2226.3,1855.0,2226.3,1689.55,Bullish,1,1,NiftyMicroCap250
RUPA.ns,2023-06-21,0.0,0.38,272.5,273.5,271.6,275.45,240.5,314.6,197.8,Bullish,1,1,NiftyMicroCap250
SIS.ns,2023-06-21,0.0,0.56,416.75,417.55,411.15,416.75,378.6,424.25,320.65,Bullish,1,1,NiftyMicroCap250
SAFARI.ns,2023-06-21,0.0,0.5,2987.75,2990.4,2968.0,3025.05,2440.0,3025.05,1595.35,Bullish,1,1,NiftyMicroCap250
SAGCEM.ns,2023-06-21,0.0,0.5,220.85,221.05,218.6,225.65,194.05,258.95,181.25,Bullish,1,1,NiftyMicroCap250
SARDAEN.ns,2023-06-21,0.0,0.5,1416.2,1425.75,1399.9,1427.45,1115.15,1427.45,813.25,Bullish,1,1,NiftyMicroCap250
SHANTIGEAR.ns,2023-06-21,0.0,0.69,464.9,467.05,464.0,473.85,397.05,473.85,305.7,Bullish,1,1,NiftyMicroCap250
SHAREINDIA.ns,2023-06-21,0.0,0.56,1290.2,1295.0,1284.1,1304.6,1211.6,1384.25,1010.25,Bullish,1,1,NiftyMicroCap250
SBCL.ns,2023-06-21,0.0,0.56,658.7,663.9,658.05,667.6,483.0,667.6,362.0,Bullish,1,1,NiftyMicroCap250
SIYSIL.ns,2023-06-21,0.0,0.38,555.0,558.0,554.25,574.65,516.0,574.65,403.55,Bullish,1,1,NiftyMicroCap250
SOLARA.ns,2023-06-21,0.0,0.25,377.2,381.05,376.6,382.5,350.2,474.75,327.45,Bearish,1,1,NiftyMicroCap250
SOMANYCERA.ns,2023-06-21,0.0,0.31,702.7,712.05,702.25,706.05,575.0,706.05,453.15,Bullish,1,1,NiftyMicroCap250
SPANDANA.ns,2023-06-21,0.0,0.44,687.5,695.0,686.35,733.7,606.8,733.7,494.5,Bullish,1,1,NiftyMicroCap250
STARCEMENT.ns,2023-06-21,0.0,0.25,146.35,146.85,145.05,148.15,122.0,148.15,101.65,Bullish,1,1,NiftyMicroCap250
SSWL.ns,2023-06-21,0.0,0.62,188.65,191.7,188.65,191.25,145.95,191.25,130.95,Bullish,1,1,NiftyMicroCap250
STAR.ns,2023-06-21,0.0,0.5,416.0,418.25,416.0,421.95,346.15,421.95,271.7,Bullish,1,1,NiftyMicroCap250
STYRENIX.ns,2023-06-21,0.0,0.5,1050.5,1048.0,1048.0,1050.5,818.1,1050.5,701.45,Bullish,1,1,NiftyMicroCap250
SUDARSCHEM.ns,2023-06-21,0.0,0.44,500.8,502.8,495.95,507.9,388.35,507.9,360.1,Bullish,1,1,NiftyMicroCap250
SULA.ns,2023-06-21,0.0,0.44,473.5,476.8,470.0,473.5,395.1,473.5,310.75,Bullish,1,1,NiftyMicroCap250
SPLPETRO.ns,2023-06-21,0.0,0.31,435.0,436.7,436.7,435.0,354.55,435.0,343.45,Bullish,1,1,NiftyMicroCap250
SURYAROSNI.ns,2023-06-21,0.0,0.62,837.7,839.45,834.8,838.75,749.4,850.35,407.4,Bullish,1,1,NiftyMicroCap250
SYMPHONY.ns,2023-06-21,0.0,0.25,912.55,915.95,910.05,919.2,839.6,1188.45,823.1,Bearish,1,1,NiftyMicroCap250
SYRMA.ns,2023-06-21,0.0,0.38,451.8,454.85,451.5,452.55,313.4,452.55,252.15,Bullish,1,1,NiftyMicroCap250
TVTODAY.ns,2023-06-21,0.0,0.25,202.1,202.65,201.05,202.25,178.7,308.95,171.9,Bullish,1,1,NiftyMicroCap250
TATAMETALI.ns,2023-06-21,0.0,0.38,805.7,812.5,805.65,813.6,743.55,864.35,712.3,Bullish,1,1,NiftyMicroCap250
TATASTLLP.ns,2023-06-21,0.0,0.38,683.65,688.0,682.7,688.6,620.0,730.25,604.75,Bullish,1,1,NiftyMicroCap250
TATVA.ns,2023-06-21,0.0,0.31,1845.05,1848.7,1837.0,1845.05,1600.55,2502.75,1613.65,Bullish,1,1,NiftyMicroCap250
THOMASCOOK.ns,2023-06-21,0.0,0.62,77.3,78.05,76.85,79.1,59.4,83.25,53.15,Bullish,1,1,NiftyMicroCap250
TIDEWATER.ns,2023-06-21,0.0,0.5,966.9,967.75,957.0,983.35,857.9,1107.15,815.65,Bullish,1,1,NiftyMicroCap250
TIMETECHNO.ns,2023-06-21,0.0,0.25,121.25,123.4,121.25,122.2,80.9,122.2,69.9,Bullish,1,1,NiftyMicroCap250
TINPLATE.ns,2023-06-21,0.0,0.44,337.95,339.9,336.3,339.95,310.3,360.1,297.6,Bullish,1,1,NiftyMicroCap250
TIPSINDLTD.ns,2023-06-21,0.0,0.38,233.95,234.7,231.0,233.95,164.0,233.95,144.01,Bullish,1,1,NiftyMicroCap250
UJJIVAN.ns,2023-06-21,0.0,0.5,400.1,400.95,394.85,400.1,317.55,400.1,234.1,Bullish,1,1,NiftyMicroCap250
USHAMART.ns,2023-06-21,0.0,0.69,278.1,280.4,276.55,285.95,223.8,285.95,126.9,Bullish,1,1,NiftyMicroCap250
VSTTILLERS.ns,2023-06-21,0.0,0.25,2827.6,2850.0,2827.6,2847.75,2613.35,2847.75,2105.1,Bullish,1,1,NiftyMicroCap250
VSTIND.ns,2023-06-21,0.0,0.5,3484.65,3492.0,3455.0,3484.65,3236.0,3794.4,2940.8,Bullish,1,1,NiftyMicroCap250
VENKEYS.ns,2023-06-21,0.0,0.44,1723.25,1723.5,1711.0,1736.75,1586.3,2068.85,1425.35,Bullish,1,1,NiftyMicroCap250
VESUVIUS.ns,2023-06-21,0.0,0.25,2342.0,2361.95,2342.0,2447.9,2191.0,2447.9,1438.8,Bullish,1,1,NiftyMicroCap250
VOLTAMP.ns,2023-06-21,0.0,0.31,4127.2,4128.0,4075.0,4280.05,3199.15,4280.05,2416.8,Bullish,1,1,NiftyMicroCap250
WELENT.ns,2023-06-21,0.0,0.56,194.1,195.35,193.55,194.2,145.55,194.2,118.7,Bullish,1,1,NiftyMicroCap250
EMUDHRA.ns,2023-06-21,0.0,0.38,413.0,414.0,412.0,437.9,343.5,437.9,210.4,Bullish,1,1,NiftyMicroCap250
